github,message,,,
https://github.com/vmware/xenon/commit/5a27911adda71f34df4164700ce44794384de558,"Synchronization task fixes and tuning

1. Disable http2 for synch post operations. Currently HTTP2 netty
   stack is not processing all pending HTTP2 request in time which
   causes these sync posts to timeout. We should enable HTTP2
   as soon as we have fixed the timeout issue. Due to this bug,
   synchronization would consistently fail for large number of
   documents in 3 or more node cluster where a new node need to get
   synched.

2. Disable early expiration of synch operation. The quick expiration
   of operation in the synch task is not required.

3. Increase query task's expiration that is inherited by all child
   query tasks and broadcast queries and pages. This fixes major issue
   where some query pages were getting expired right after after
   creation if they were created after 10 minutes expiry of the parent
   query task.

4. Logs showing progress of synch task which is really helpful in
   troubleshooting and debugging.

5. Increase synch task exponential backoff retries from 8 to 10.
   The 10th retry will happen after around 17 minutes.

6. Gradually decrease query result limit on failures. Currently
   default result limit is 1000, but on failure we do the retry of
   synch task, which will now retry with half of the previous result
   limit until it has reached lower limit.

7. Synch task to start again as soon as there is node-group change.
   Previously we waited for all documents to be synched before
   starting the synch task again and causing the synch task to finish
   after long time because it would have finished synchronizing all
   thousands of services multiple times.

Change-Id: Icd99ad83f4eb1ac12d71ebb546707e3383f6d149",,,
https://github.com/vmware/xenon/commit/0f08a909bd120055111244da62ae54cc4fe6396c,"Fix Photon Controller link in README

Change-Id: Ib8df0cb2b9a8f6d85cb12bece050a297799704cf",,,
https://github.com/vmware/xenon/commit/43e9019c25f702d4a167b0f7f4ac18ad23e092f7,"Support documentSelfLink Id to be valid URI path

Change-Id: I8d7174ec747c94e374b1161d2732446249820a63",,,
https://github.com/vmware/xenon/commit/cbc20c08b7ff98edffd8b1ee8b30cf5b77deb04e,"Use a single handler for both regular traffic and SSE

Only instantiate a single CombinedHandler to take care of
all kinds of callbacks.
Now in terms of allocations, SSE add only a single AtomicBoolean
per operation send.
Also add a throughput test for SSE.
Some trivial refactorings along the way.

Change-Id: I0536a8170464378e93d2a85ff545562def17be46",,,
https://github.com/vmware/xenon/commit/7af0de9c947300fc87e76f966ab55e8b0d87a771,"cache update after synchronization

If peer has better state, new owner should update the
cached. Otherwise, cached version is behind indexed version.

Change-Id: I8db1103da357968ec977adbf2e003cc56e61165d",,,
https://github.com/vmware/xenon/commit/e39d5d15f0a227ebf7b173856f98bfaead76b37e,"Fix the check if a FieldInfos is sparse

Also add a regression test that ideally should
be deleted after an upgrade.

Change-Id: I033c382e50ab453881ffcff8134a37de0d5685e9",,,
https://github.com/vmware/xenon/commit/25128d1d01665336fc5c5f429df3e7e240f66f64,"PRAGMA_DIRECTIVE_QUEUE_FOR_SERVICE_AVAILABILITY

Back due to popular demand:
Operation.PRAGMA_DIRECTIVE_QUEUE_FOR_SERVICE_AVAILABILITY.

This pragma instructs the framework to wait until the target service becomes
available or the operation expires.

Also resurrcted the tests that go along with it.

Change-Id: I4da668cd184b70fa22992bffe09718ba9631fc79",,,
https://github.com/vmware/xenon/commit/a354bac79f269d15d5fdf5a3107851982aeabcde,"Reduce URI creations by 50% during request parsing

Optimize for the most common case when the request doesn't have
an authority. Also prefer the constuctor URI(String) as others
first build a string anyway then parse it.

Full test suite with default params measures 99K URIs created; there
used to be 193K instances created.

A btrace script is included to compute the above result.

Change-Id: I8bc94b8aa155e803b678d6847c915c9e00625edd",,,
https://github.com/vmware/xenon/commit/c8216dc919ae88740937c7ab2c9b521a2d9f2c31,"On-demand start bug fix: part II

This is a continuation of:
https://review.ec.eng.vmware.com/#/c/21153/.

The issue fixed in this part is: a race between a STOP and an
on-demand start is causing intermitten failures in CI, as requests
get re-tried multiple times.

The fix is to create a new service instance in this case, just like
we do for a synch request. Detection of failure deleted / not-exists
happens downstream in the service start sequence.

Change-Id: I9309a865e2633091910291b44a13cefa2116e767",,,
https://github.com/vmware/xenon/commit/bd541b5c6268c1f78d05ac3eeb476a9c7d44cf2a,"Populate document fields for paginated broadcast queries

We do that for non paginated queries and the documentation for these fields
states that it will be populated when EXPAND_CONTENT or
EXPAND_SELECTED_FIELDS is specified in the query

Change-Id: Ib76768091bbc618aebbb40435d7308193ca21df9",,,
https://github.com/vmware/xenon/commit/427de1310b13ec413835c49199e497b5cf567f03,"Use GET to retrieve best state for owner mismatched docs

When migrating owner mismatched documents, using local query task may
retrieves non-best state document.
By using GET, it will collect state from owner node that has the best known
state in the source cluster.

Existing ""migrationWithDocumentOwnerMismatch"" and
""failMigrationWithDocumentOwnerMismatch"" tests covers the usecase.

Change-Id: I7ef8e5d5d6acc805aef7846823eadeba64888be3",,,
https://github.com/vmware/xenon/commit/d856f286b65ff6f66a16d9bcfac80b361731736b,"Limit request queue for LuceneDocumentIndexService

Use the defailt Operation queue depth (10k) for queries and
10 times that for updates.

Change-Id: Ieb21f63e5d677f4d7219db4a286c2912297a7f3f",,,
https://github.com/vmware/xenon/commit/55e3d1e23082bd46012965301275aa5256c9245b,"Handle UI request using a single service per ui-enabled service

The new DirectoryContentService, similar to FileContentService resolves
a path on disk from the request uri and a base dir. As a result a
service is started once per every HTML_USER_INTERFACE-enabled service and not
for every asset packaged.

As an added benefit, in dev-mode the host need not be restarted if a new
resource is added to the classpath or the resource-sandbox - resolution is
perfromed at request time, not when a service is started.

Change-Id: Ic8e8bf1b90a0657a789626d71f51b2f99b1e59ec",,,
https://github.com/vmware/xenon/commit/22fccf8783db6eecfc8ac912c754dcf23ef1cb9f,"Limit how eager we try to reuse searchers

Replace a full scan with examing a fix amount of searchers, currently 50.

Change-Id: Id0e417054742edad055e23ec02a6ad8079b71f6d",,,
https://github.com/vmware/xenon/commit/6afd9289693cd866e481b8f5eb4b7125fbfeadd6,"Trivial: properly convert nanos to seconds

...by coercing to double early.

Change-Id: I06d564fb9da73af278d1b62d728a8a269f357ae5",,,
https://github.com/vmware/xenon/commit/47b6775de617de9da0c07f10fc927f180edcbcb1,"Fix AuthorizationSetupHelper to honor authProviderHostUri

Summary:
========
- Fixed AuthorizationSetupHelper to make calls against
  authProviderHostUri, if provided.

Change-Id: I8c45081020711c836d184dc2f53a53b02246fc54",,,
https://github.com/vmware/xenon/commit/7f05c2e85dc60757681aab5e555f27bd981ef596,"Reduce memory use for read/write interleaved workloads

When queries run in parallel with updates new searchers are created.
The searchers have to parse the FieldInfo from the disk and store it
indexed by name and number (as a FieldInfos instance). In a highly loaded
system the heap is dominiated by FieldInfo(s) instances while the unique
set of objects measures only in the thousands.

A bug in lucene FieldInfos (https://issues.apache.org/jira/browse/LUCENE-8018)
prevents a TreeMap from being gc'ed as a view over it is retained.
The fix is to create a copy of the collection thus making
the parent TreeMap unreachable. Until we update to lucene 7.2 or 8.0,
the field is reassigned using reflection.

This reduces GC pressure a lot if a lot of
query tasks and paginated searcher are needed by an application.

Change-Id: I0db2112bc5105f277de2af4c47c3df88829c8525",,,
https://github.com/vmware/xenon/commit/de7349ed702b439782819367ff112be1adfe8ece,"Load service state using system auth context for ODL

Change-Id: If2bd53808190cd51dccd57a8725be5d0957c5723",,,
https://github.com/vmware/xenon/commit/4595eb8be45215b3782b8e949ba7b6cebc068066,"Improve docs in OperationJoin

Code inspection led me to discover a bug in OperationJoin; I don't have
time to fix it, but since it was subtle, I thought it would be useful to
document it.

Change-Id: I5555569081fe722a2e2419d2b054e8158d28c4ca",,,
https://github.com/vmware/xenon/commit/e893484d55c7d5a0945a47c8357fd5f2ee593da2,"ServiceAvailabilityFilter bug fix

When a request arrives for a service that is attached but not available (the
service is in the process of starting), the ServiceAvailabilityFilter uses
ServiceHost.registerForServiceAvailability() to resume processing the request
once the service becomes available. That method however only signals completion
when the service becomes available, hence if the service fails to start it does
not invoke the completion. This causes CI failures in tests that issue
interleaving operations with STOP or DELETE.

The fix is to introduce a capability to register for service start completion,
whether the completion is successful or not; and use it in
ServiceAvailabilityFilter.

This is covered by:
* onDemandServiceStopCheckWithReadAndWriteAccess
* serviceHostRestartWithDurableServices

Change-Id: I1282f6188e613c420d8759bdeb021a3516f4c58e",,,
https://github.com/vmware/xenon/commit/209be417e048c87b4885cdf604815f66f9b951e1,"Add a delegating method on OperationProcessingContext

Add ""resumeProcessingRequest"" method on ""OperationProcessingContext"" that
delegates to its ""OperationProcessingChain"" with ""this"" context.

Change-Id: I86d4f8ade554f3082e4c9151221d113c972a80f0",,,
https://github.com/vmware/xenon/commit/ae7b0c5bd318424e3e060d3516ea00580d1ccda9,"Fix startCoreServicesSynchronously swallow exception

TimeoutExceptions are swallowed while other exceptions during core service start are propagated.
As a result a Host experiencing such fatal issues will not stop and end-up unhealthy.

Concretly, such exception during startup (if uncought) will stop the java runtime and allow K8 to
retry by restarting the java process once again as opposed to end-up with a broken deployment.

Change-Id: I1ba8af1ccff36fde88a4f87c07c9f0dcb14c91d5",,,
https://github.com/vmware/xenon/commit/a9c38c78d551604858fd7f712bff0a430300d908,"Split InterleaveQueries test

Split in stress and throughput test.

Change-Id: I9eff60032cedf5480d23e041e2118fcb479055a0",,,
https://github.com/vmware/xenon/commit/39bea97594e32bde0ade441b002d0d753a957928,"OperationProcessingChain improvements

Improvements to OperationProcessingChain:

* Suspend log messages are now logged before their corresponding resume
  handler is invoked
* Resume methods are consolidated into a single method: resumeProcessingRequest
* Ability of a filter to resume processing of a request starting from the same
  filter (rather than just from the next filter in the chain).
  ServiceAvailabilityFilter uses this capability to resume processing the
  request after on-demand-start

Change-Id: I93316bba84791a83b69b959d028aa8e5d99e8d1a",,,
https://github.com/vmware/xenon/commit/b24adb4316f9e96e57a7212b6916aa1a1dd2d6e6,"Fix replicationQuorum broadcast

When receive failure response from one of peers,
original operation should fail and return immediately.

Change-Id: Ie9d651b83ab297aaa6acf1289e1f8689ce97cc40",,,
https://github.com/vmware/xenon/commit/d9afe5525d98a18ea661a194f46d588bbc71e396,"Query task fixes

- Use current task state for direct broadcast queries
- DO not populate documents map for queries with
QueryOption.READ_AFTER_WRITE_CONSISTENCY
- Pass input query options to BroadcastQueryPageService

Change-Id: I20dd537eaec7da05fc46dfc51b59d6411acf2783",,,
https://github.com/vmware/xenon/commit/08747ac514ab514419987598568590591539fa27,"Add test to measure throughtput with interleaved queries

Interleave service creation and queries until requests become slow.

Change-Id: I6dc18d730dc553cfc0f3a90ed8bba8f74143725b",,,
